resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_watts,kilojoules,device_watts
2,Evening Run,9120.8,3069,3144,11.3,Run,Run,9570758768,2023-08-02T17:40:38Z,2023-08-02T18:40:38Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,0,5,0,1,0,False,False,False,False,everyone,False,g12104357,"[40.20680204965174, -8.429879760369658]","[40.20804072730243, -8.43474654480815]",2.972,4.021,True,155.0,177.0,False,True,27.6,16.9,10262849241,10262849241,garmin_ping_287572539318,False,0,0,False,106289827,1,a9570758768,o{ktFxmmr@PVXTPHn@j@fBvAxA|A@HCH]ZuB~CKLH@CCQD_BbCo@z@UXiCtDeC|CoBnBeB`BgCfB_@\g@`@]\i@^gA`AaFtDaEdDmCpBYXWZX|BALGD{AV_@K[QiBqDkB}DKIU]MAc@RoBhAQTA\F~@An@Q^ST{AhCmAjCsBdB]P_@\YRQHiB`B_@Vw@t@S`@Aj@Hr@@nATnDV`BDh@FnCEr@SpBi@rC@Ji@fE[~CKf@y@pHW~A[fD]dBShCGVGn@[hAEv@@p@CRArBD|DIf@EzBPnJRhA~ApD^nA?NJx@NbEH~AJr@?t@H|@Nj@Dx@P~A^jB@^Nx@Fj@@l@Kt@s@~@YLeAs@u@s@QKm@w@]Ye@Yu@o@aBaBq@iAQk@MkAIeCIqAEoCKqBGi@?{AGu@@[Eo@@e@?_E[mD@q@KiAAiAMcA[}@Hg@EeAEi@O}@Ca@E]Bq@Ew@Io@K_@C[?kBE[?}D@cALyAJg@@[Hm@h@{G\uAn@uABWh@yAz@eDLkADaACkAGQC_@GWGaAY}@Ak@Ei@Wm@[MOYs@uCk@_BOw@Ga@G_A?eBDo@HWd@i@|@QfEsAd@UpA[j@MfBSnBc@f@c@REt@g@bAw@j@]zAo@xAg@j@MbD{@tB{@l@Yp@Ux@RBAHBDTfCbFj@rAXb@FFh@NjAQVSGeAQo@?EJQp@q@zAkA`A{@pCyB|CiC~HaG`A_AlA}@`Aw@~@aAxBsC,2,,87.6,,,
2,Evening Run,10028.8,2960,2960,28.7,Run,Run,9564661180,2023-08-01T18:57:42Z,2023-08-01T19:57:42Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,2,4,0,2,0,False,False,False,False,everyone,False,g12104357,"[40.1829235162586, -8.402893049642444]","[40.183508824557066, -8.401002595201135]",3.388,4.325,True,168.9,180.0,False,True,39.0,28.5,10256387779,10256387779,garmin_ping_287417040525,False,0,0,False,106289827,1,a9564661180,gfgtFbehr@?f@r@tGHfARdEDjBJtBAhCDzECt@E~DOhDa@|FgAdJ]rB{@fEo@jCUr@sBpFc@l@eDtF}AfBg@\y@t@a@VoAn@eCbAaCd@}AV}ADcAAqBSQ?g@IGIAEBc@BCLIhCL`BBv@CrAKtAMd@KdBm@`CoApB}AzAcB\m@h@iAvA}B`BwD|@eCvAyFn@{CJm@LmAZiBd@uDJ}BHs@?u@Fm@ZmH?}BEm@?yDOeD?s@CcAMiBKq@UaE[kBO_BKk@GaA}@uEMaAk@_Cs@_Ee@sBKs@QgBc@sA@MJITLVf@bBhHLdAf@xC|AxHf@tC^vCf@`GFjADb@VfI?|FCpBAtBQ|EKz@MpD[~C_@tCGz@QvAUbAS~ASt@Kl@Ot@g@xAs@nCqAhCYx@eArBq@x@_@l@]^i@p@Wb@g@j@]Te@d@]V_@Vm@Ta@XiBl@c@Hs@RgBZw@Hg@BmCA{BSWO@e@FWHC|DZ|A@xAQJCh@E`AUl@Qf@Sl@ObAg@~AmArAkA|@cA^i@\_AdAcBtAsC\}@`@qA`AuCP}@d@_Bp@qC^wC`AmIFq@BaAJ{@@sCLiCDsBAwHAs@GyASyBAi@Ei@EqBw@mIMi@M}@?GCw@Iq@_AuEM}@e@gBGa@[mAGm@[wAe@gEYw@?KLQF@DFXj@Lh@n@rC^`BDFFp@XzABVl@zC,2,,83.2,,,
2,Evening Run,6661.3,2263,2266,56.9,Run,Run,9533567233,2023-07-27T19:17:03Z,2023-07-27T20:17:03Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,1,5,0,2,0,False,False,False,False,everyone,False,g12104357,"[38.84325172752142, -7.51841233111918]","[38.84319984354079, -7.518460443243384]",2.944,3.874,True,152.7,172.0,False,True,443.2,423.1,10223450399,10223450399,garmin_ping_286596989864,False,0,2,False,106289827,1,a9533567233,iqalFbm{l@z@q@lCaBzBsBfA_AfB{@N[t@uCx@uCRi@BQ?KcAyBF[l@kAf@{Av@yC\aAXyAPUXA\PrA|@VTBTJ^LPNDd@A`@Id@i@ZMHA|@F~BdAb@FHAXSVc@j@m@~@oACk@Jc@R]d@U\e@vAiAlAoAjAaAd@i@bC_Ct@_A^q@h@qATy@d@sAv@aBj@wAR]`@@\PfA`An@b@dAl@bAb@xBjA`Bf@d@Ht@F`DrAlB`Ap@Lb@IBCNc@X{ARm@`AoEv@wCPaAdAkE`AqEbAyDl@kCX{@Hg@Dk@@]OY_@YeCc@o@[oAkAgBkBU[}AuA{@_Ai@_@OE_@EUB_@\Sd@{CpFaDdGUl@S\Qh@YhAmA~GOd@SXuB|BIb@SxBS~@Ob@uAlCy@jBe@lAq@xBS^g@p@m@fA{EnEa@XcB`Bc@^kAx@Y\[ZIRFr@KVi@r@a@f@m@`Ac@Ne@IoAu@a@Qe@Ec@AKBkAbA_@HWC[YGg@M[s@m@k@a@[OMAYPO\[lAEZ_AjEIRu@tAa@z@?JHZf@fAJj@a@lASz@g@|ASv@Q`@[l@}AbA{@p@{@z@U\_@Z_@Xa@PiAt@_@Vg@d@,2,0.0,83.2,,,
2,Evening Run,10114.1,3636,3703,7.1,Run,Run,9520683063,2023-07-25T18:04:27Z,2023-07-25T19:04:27Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,1,4,0,2,0,False,False,False,False,everyone,False,g12104357,"[40.22254720330238, -8.445618879050016]","[40.221775230020285, -8.44563765451312]",2.782,3.817,True,145.1,159.0,False,True,22.2,17.8,10209887195,10209887195,garmin_ping_286266113061,False,1,0,False,106289827,1,a9520683063,{}ntFbppr@\Cz@Ld@ARINDR@HAP?bAWvAITM^IPALHTf@Jj@?h@N|@XXN`@SPMh@Dn@Ah@]nCQdA?RGN]hCCl@Q~@MxBI\GHSlBOfAIb@]fDInAOvAQx@_@rCAl@M\[lBQpACtABvACj@D`@An@KpAAb@DvACfABb@Ar@BrAFb@?`@E\?`@DZLb@B\^dAJd@l@nAb@hBAp@Hf@ARHlAH`@J`AHpAPnBHp@Fz@r@lEFh@J`@HvA@z@MZkAfAIAq@k@_@c@k@i@o@{@gEoDq@eA_@y@i@yAIc@JcEI}C?mBEa@AgDGkA@k@Ek@?mAGmAAo@MsFGo@UiAIcAI{A@g@Ag@ImAIi@@MAg@E]K]U{CB{BCWDe@LyBCq@JcDHm@Dw@Hq@D_AN_AL[VmA`@o@|@qCt@sCDe@DoAKmAW_BQ_A[}CFUn@MBC@EK_@C[f@u@VSDK@OGWw@s@FeAES@WRcA\_AT]^a@\UX[^QXKXETKpAUZAZGzAo@l@M`@YZEh@]HOHC\a@zAcAlAs@Z_@d@Wx@i@z@[b@I\EJHBHBb@E\SXg@x@[^OTeBpDSPe@l@_@Z_Ar@[JYPg@j@a@VMTSPa@P]^a@\Ob@Aj@Dh@HZF~BDh@@j@CP@PTnBJnBIlACzAEn@a@rCI^[zDSpAITQpA]hDI^E^K\An@Ij@ERC^ObACl@?h@Ul@Oz@IhAShAE|@Kd@MlAK`GBrAGr@GvC@jAAh@JjB@RCH?JLtBPbA\fAXxANTLl@NVF`@LnA?j@Hr@DlAXtDh@fDPlBd@xCR|@Dn@Er@i@l@SZ]Ha@Sa@[GKYQ_@]aAgAUOi@m@[Q_CaCe@eAMe@Mk@IcDGc@AsBM_CA}AEq@CKGe@C}BEe@EiA@aBUaECoBEUAi@OqA@i@ASQ{ABUQgACeAM{AKk@?WK[@g@Iu@IyALeCF}BDg@Jm@@o@Fe@?YLuBC]LoAVwAh@iBPe@h@sB`@eAZwAX_B?a@EeAEWMYIYAm@IgA[mBCc@NOD?RAf@DXC`@?hBI,2,,81.3,,,
2,Evening Workout,0.0,5509,5509,0.0,Workout,Workout,9514577773,2023-07-24T19:06:40Z,2023-07-24T20:06:40Z,(GMT+01:00) Africa/Algiers,3600.0,,,Portugal,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,102.7,149.0,False,True,0.0,0.0,10203482636,10203482636,garmin_ping_286111517350,False,0,0,False,106289827,1,a9514577773,,2,,,,,
2,Evening Run,475.9,197,208,0.0,Run,Run,9508778078,2023-07-23T19:52:17Z,2023-07-23T20:52:17Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,0,3,0,1,0,False,False,False,False,everyone,False,g12104357,"[40.63491529785097, -8.747059693560004]","[40.637422408908606, -8.74707662500441]",2.416,3.306,True,143.3,153.0,False,True,5.7,5.2,10197364327,10197364327,garmin_ping_285940427027,False,0,0,False,106289827,1,a9508778078,eo_wFblkt@@HU@SFSCq@?WEq@Jq@IW?MC?EFEOCYAuANi@Cc@FOF[Oe@AMDaA?a@BVE`BCh@B,2,,83.5,,,
2,Evening Run,21202.0,6790,7138,9.2,Run,Run,9508748185,2023-07-23T17:47:55Z,2023-07-23T18:47:55Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,8,6,1,1,0,False,False,False,False,everyone,False,g11816667,"[40.491378139704466, -8.689155327156186]","[40.631372686475515, -8.746706563979387]",3.123,4.39,True,159.1,178.0,False,True,27.8,2.8,10197332222,10197332222,garmin_ping_285939603908,False,1,5,False,106289827,1,a9508748185,ancvFfb`t@mAv@g@d@_AhAw@xAKJ[ZsBrAc@`@kBzBwA|@a@\wABoKa@iEkAuCB}BTqCM_@BoAAq@MuDeEkAyA][]i@mCeCWa@eAu@yC}AeAc@_AUw@Go@?yBLe@AaAS_CQ{@Da@NaAx@a@Rw@n@wAj@oAVcF^QLm@RQVa@\uAp@uAf@u@h@OFg@~@gB~Cw@fAeBpBgAvAoAtA_@Ze@PwADoBVsA\S@iC|@K?o@P_Az@YPSFg@F_@Pu@Pa@Vc@`@wEbDKRe@Eu@Nk@@gDx@WRC^Qn@_@h@a@P[FaAZiBt@_Ad@kFl@o@PoBtA[Hk@\i@TcAn@CHANd@bBZ`BLlBDpAA~@A}BGeAEUOG}FhEm@`@sAp@kBTg@Mo@YiAMe@@qBXaAp@Md@U\eAt@cAj@mBTmBAoBLYFyEdBiB^sAb@kBd@qCnAeGnBw@XcAj@c@LgAVwBF{BRIZDxDB~@Aj@F`EHzAHnCXrGLjBJtDLhB^lL@r@OlFGlHE`@o@Ms@CyNBe@C{CB_BCqFBgAIeBFgDBwAEgCBcDE}CBsACMIS]YOkBBwAHw@EuA@_@NKV?DTnBlAjNJbBNlECxC@`LInEApBBlBAfB@lDC~@AvEEdF@jCMvHD|EEhKBv@AbBGnCBjBGjBDxBE|EC`KCv@Bx@G|EF~OChBIJGASm@IESH]^i@`@_@NoAAa@Oc@[_Ac@wGaE{Au@wBuAo@Wu@e@e@Cg@VSd@a@hDWxAg@~@k@lDWtBU^Av@Ir@u@lE_@rCEj@Md@EfAMj@MVMABTHL?FOvAc@dD_B`KGr@W`BQ`Bc@`CE@MIKe@m@a@UECDu@]_MaBcF]kFY}CIqAK{GW}DUiDGqF}@cFJy@I{@AyCW_BYgL}CiDq@qAM{FEwBS{A_@eFyBoJsDoAm@}@]aBc@oCSeAAqLe@W@g@IaDGcA?}I_@kQk@wCWuD{@oFaBuEqAgDy@{EyAc@I}Bm@sF_BwDcAaAG_BJsRf@u@GwA@cBTe@@w@ImABoCXu@Qg@a@c@UyAHwABgEE_FHu@Dc@RcD@{IRcHUqD]_@FKXK`AEHqBYwDPsBBkI]i@G_AWqCgA}GyCaAu@gBeBa@Yi@Oy@Ko@F}BCeDJ}A?a@BEFCRG@mAEoF@s@Si@[e@?,2,0.0,82.1,,,
2,Threshold Run,16029.0,4324,5101,8.5,Run,Run,9495493634,2023-07-21T17:12:04Z,2023-07-21T18:12:04Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,1,4,1,1,0,False,False,False,False,everyone,False,g11816667,"[40.63567193225026, -8.747078720480204]","[40.633891616016626, -8.74706195667386]",3.707,4.9,True,167.7,181.0,False,True,6.8,2.6,10183217577,10183217577,garmin_ping_285605517074,False,0,6,False,106289827,1,a9495493634,}s_wFflkt@ZGn@GvAEfCB|CMdB]tAQPB^V`@Pd@ALC`@Ot@g@b@H^Xb@J~AHtEId@?rBFjAK|BDx@C`AIL@BWVEjAXb@RPLdAlAdA~@fCpAh@Rb@TzAj@d@Xp@Vj@\^Ph@BFAhALv@Bt@Fr@?^DzAF\BRLLArAWzCQn@D`ANDCH[NcABEXKTF^Pd@HVBvDL^C\Kd@DrABp@Ad@GlEFdAGdDKn@ApABvAEnDQxAAnBERChA?|AbARDf@Cr@K`BGd@AR@d@J^@vASvAEV?d@HR?`AIfAEx@?r@EzIUb@Gl@Cf@@^D_@Ee@@WDvAE|@N`@NhDbAj@NbBh@pAThCr@dCr@f@TrA^~EtAj@Hh@NlBn@bHpBfAJlBLnGTvDRj@?pAJzDLnFF~BHbBNxEHhJ^xAP|A`@jAf@d@ZpAh@rBt@r@ZpAb@lGbCfA^dBXxALxD?vBHw@Kc@C{BAeA@iBGYC}@OiA]sB{@gA_@qF{BuEgBi@Y`@TeBu@mA[i@E}@OyAIaHKuESaAKuBEw@@sI[oBEg@E_BGwCEeCQwDQg@GgASkEiAQIkBg@a@SSG_ASoDcAyBk@_I_Cm@KkA[{H{Bg@Mq@GuA@k@FcBFuAJgCB{AF_B@aCJk@IeBDkBRe@GkCHY?eAHa@Cm@KgAs@oA@_AFw@?kDJoA?i@BeDF_JR}CAqCEYDe@B{BMgD]KBU^Ir@KZE@sA]g@AeAD{CV[?{DUcCG_AIuA]oCoAoAe@aEmBa@Um@i@{A}Am@[YG{@Mk@Fe@BsAAc@DY@yACoAFw@AFIe@DoC@c@C[Gc@O{@g@q@Uc@UWi@]mAmAoDKu@AqA^yC~@mDLs@?GM[c@SIASPy@hDm@bDMrAGpBMbCMf@Sf@i@ZqA?u@Dc@Cs@@wADyCAw@B_AH}@@a@GQSC?W\A^ELE?]EwBC_@@e@Ak@Dg@?WDGCEOIDCFKBOEg@FKCi@?iAFoBB_@CMKmCPaAIiBHIIEOO?OW]HYBc@Ak@Dm@La@^STH~@Gl@OXCRb@|@V\`@NLZFt@DFZ?bCId@DXDxD`BTBHiA|@oFTC|AEj@Bj@?v@IlACzDJd@?bAIZBhC?h@DnCEt@@zBKfABr@CCCWDw@B,2,0.0,82.5,,,
2,Morning Run,10520.3,3515,3725,12.1,Run,Run,9486534217,2023-07-20T09:13:14Z,2023-07-20T10:13:14Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,3,6,0,1,0,False,False,False,False,everyone,False,g11816667,"[40.222816932946444, -8.446016600355506]","[40.22261920385063, -8.445137673988938]",2.993,5.812,True,155.1,183.0,False,True,22.2,17.8,10173688349,10173688349,garmin_ping_285385168087,False,0,0,False,106289827,1,a9486534217,q_otFrrpr@?PNf@Br@DRJXPx@HpB@~@Gd@_@pAUhAa@vA[l@IVAJy@nD_@bEAbAMr@?l@M|@Cb@^@vAw@b@GNKV]^]IKT?PGDIHmADc@BAPEdA?`BWbA@x@EBXQb@DNMt@Gh@?pCUnAY|@Gd@?TEXQbBShAEl@Y|ACh@?\Cj@@lAEj@Av@CJGnCJ~@C~@DLC~ADvACv@Bt@?|@Pz@X|@ZhAn@hBPh@XxDAZAbAR|ABf@f@nCT|Ch@|CLxAC\Ij@_@r@[^E?k@o@i@w@eAu@sAqAs@g@iAeAUa@]c@_@m@Um@Ka@Ks@Aw@@aAS_G?m@Eo@?{@Gi@Es@BcCKoB@w@MmBCmAIaAEaCWyE]qDM_CKy@?KK]KmAJ}GBs@Jy@PgET{CXeBb@eBXk@Hg@p@iBn@gCRaB@c@KyASqA]aBSqAC[FQLGLAf@Fn@@|A?rAC|AQJKp@CxAWHBBHC`@Jf@Dd@GLARZXLTFfAO`CCn@StBIVMn@Eh@SdA?^Ql@Ib@Cn@Ih@@n@C^S`ABJ?Ra@hCO\YpAKnAGNIl@Et@S|A?JIn@K`@?LY`AAX@PEV@XCTG`@St@@v@Lh@B`@E~@FP@LEHCf@KVEjDKjAKb@Ah@Ff@Bh@BLB~@?\KVCdARjBp@zB^`@Ph@Nn@@x@A`ALhBIVF\Pb@Hn@JXDj@A^Hf@Ll@PzAFzAFh@H`@NnATn@NtAGj@]l@Y`@UKyAkAyDaEgB{Aq@uASs@MgBEiCKgCMwD?o@I}AE_DYaK@w@I_BOwAGgB[mDQsAAc@MkAKmE@oADc@FARFTB`AgA~@k@RWzCwAJAd@Td@HdAj@d@SNw@Dm@`@oCPmAH]ZeC^kDBy@V{AFm@VqABe@HQNm@Cm@Jy@C}@@[MwA?i@Mo@MeAA}@OqA@WMq@BSCc@HeAlAuAp@_@v@u@`@QVSZ]`@YPWhBeBLWDQb@eA`A}AX[v@oADc@Ie@IGu@Pw@Xa@Zc@RQPGNSP[Le@j@e@R]H_@\aAd@Y^IRsBx@[T]BiCh@cBd@gAv@_@`@CH[b@Ud@I^BVMv@?RKXCf@l@r@BROd@QTMZ,2,0.0,82.1,,,
2,Night Run,3577.1,911,943,2.5,Run,Run,9483841023,2023-07-19T20:24:33Z,2023-07-19T21:24:33Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,2,4,0,1,0,False,False,False,False,everyone,False,g12972664,"[40.208301320672035, -8.43212267383933]","[40.2078939601779, -8.434545965865254]",3.927,5.49,True,169.6,186.0,False,True,23.7,21.1,10170860083,10170860083,garmin_ping_285301291805,False,2,0,False,106289827,1,a9483841023,{dltFx{mr@oAxAaEbEeCbCmBxAu@z@eBzA}A`AkB|A[\u@j@cAh@cCpBg@XqBvBi@t@{@bAa@VO?m@N[\Db@Td@dA`BNXd@t@pAnCJJb@Hd@Et@SDOMkAMe@@OBCPKRSbAu@n@a@nAmA`BuAj@]fCuBRU|D_D~AyAhFcEbBaBd@u@\_@jAaBQZ_@f@_DxDi@`@iAfAm@b@i@j@iErDeDbC}ArAe@TaAr@IJrD{Cb@[xGwF`Aq@X]~AkAnBoB`BkBz@mA,2,0.0,81.8,,,
2,Night Run,1034.1,341,370,4.7,Run,Run,9483840222,2023-07-19T20:17:08Z,2023-07-19T21:17:08Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,0,4,0,1,0,False,False,False,False,everyone,False,g12972664,"[40.20941368304193, -8.436230225488544]","[40.207889853045344, -8.431603582575917]",3.033,3.796,True,148.9,172.0,False,True,27.6,22.9,10170859214,10170859214,garmin_ping_285301269239,False,0,0,False,106289827,1,a9483840222,ykltFlunr@pBmBnBiCTW^]|AwBnCeDr@gA`CoCVa@\a@@EC??Db@o@`@u@BQuAgA]]iCwBs@q@OEMNCHCh@O`@aDrF,2,0.0,82.5,,,
2,Evening Workout,0.0,1944,1944,0.0,Workout,Workout,9477085440,2023-07-18T19:23:02Z,2023-07-18T20:23:02Z,(GMT+01:00) Africa/Algiers,3600.0,,,Portugal,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,118.0,155.0,False,True,44.8,44.8,10163774761,10163774761,garmin_ping_285132863444,False,0,1,False,106289827,1,a9477085440,,2,,,,,
2,Evening Run,2005.8,841,841,17.0,Run,Run,9476695110,2023-07-18T18:51:49Z,2023-07-18T19:51:49Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,0,3,0,1,0,False,False,False,False,everyone,False,g12104357,"[40.20071326754987, -8.424225328490138]","[40.20184884779155, -8.424855899065733]",2.385,2.939,True,138.1,152.0,False,True,27.7,19.5,10163365900,10163365900,garmin_ping_285124704544,False,0,0,False,106289827,1,a9476695110,mujtFljlr@M@WLk@RYT}@`@mBdA]Je@VaDbCwArA_@Vs@HOl@MT]VaBdB[R_@JMHUn@YFi@x@K`@OZWL_@\c@j@i@x@SRM`@[j@YvAUh@yBtDMX_@f@z@gBn@cAV[PWb@eAJk@J_@Xa@|@aBTWv@g@f@i@|@m@TK~AkA`@Sb@[\MjAu@ZOl@w@NYG[_@i@?ILWVYjC_CpBoAfB}@,2,,79.1,,,
2,Morning Run,8190.5,2906,3015,8.5,Run,Run,9473329295,2023-07-18T09:29:32Z,2023-07-18T10:29:32Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,0,3,0,1,0,False,False,False,False,everyone,False,g12104357,"[40.22256757132709, -8.44697113148868]","[40.22115354426205, -8.445657519623637]",2.818,4.172,True,146.2,159.0,False,True,22.0,17.6,10159843116,10159843116,garmin_ping_285055543903,False,0,0,False,106289827,1,a9473329295,_~ntFrxpr@DZ@b@BJ?j@A^Kf@ATBJCVMr@Q`@Oj@C\u@tCi@lBWd@K^LAHBJX@XK|@D`AK^BLM|@OZCROTIp@S|@ErAM|@EpBDn@Ln@F~@Hh@@l@Db@?ZJlABpAHj@Ad@J|@DF?B@?@NDRDf@?b@GTAv@PvDHpA@`@Fn@F|CVpGNhGA`@D~ABzBJZLn@Vh@Zh@X^pBfBp@t@jD|CTX`@RRQf@_AJg@Ey@a@iASkAQg@Cg@Sm@Ie@Am@I][kDGa@I{A@e@M{@Dq@GoAIk@Yu@_AoC_@iBKOCMCyAJ_ACc@Gs@As@B]AcCHk@C_@BcCDo@Ao@Dc@BgBH{ADg@b@wBVyCHo@Ni@FkATqAFu@X{A\eCHu@?iADq@b@_CL{ALq@?IAKB_@Lw@Po@\eCFi@@gB?CFH@]Ee@GU?OEKWA]Xy@T]F_@V]BUHw@h@mA`@u@^A`@Id@C\O^On@C\c@f@MZAx@ETq@lAWXGTAZMdAe@jAE\AvA?`@DVCn@]`AYtABJObA[~@@~@Ef@@`@Cj@CJ?vADpAHn@BjADl@DLTjEFXLvANf@@LT`FJZH`BEj@?jADv@?h@LtCCz@Dn@LjA@p@Bd@@j@ElBF^Ab@Bp@Gd@Fd@?d@DXB`AHVVb@JNBL\l@Z^X\VTl@r@|BtBd@p@n@x@VX^XRMx@w@La@Eq@Oy@K_@UkA[oAMuAGsAKQQkA@c@QkAK{BKc@EkABIK{@I_@AS{BwIEqA@_BGqCBc@IaCNyBDmBAw@Bo@?_AFaAj@gE\{CV}@@sAZkBZ_DLs@Ng@PoAF}BVuA@g@Jq@T{BTaBVs@D]Hy@Hc@Aa@C_BKaAE_ACKIqAG_@KE[DSEE@MVA?[?SJm@@WD,2,,81.5,,,
2,Pre Season Basket,0.0,362,362,0.0,Workout,Workout,9472949283,2023-07-17T19:11:01Z,2023-07-17T20:11:01Z,(GMT+01:00) Africa/Algiers,3600.0,,,Portugal,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,97.3,110.0,False,True,61.4,61.4,10159441073,10159441073,garmin_ping_285046838123,False,0,4,False,106289827,1,a9472949283,,2,,,,,
2,Corrida aquecimento com a namorada,2579.3,1177,1229,3.2,Run,Run,9469974866,2023-07-17T18:39:18Z,2023-07-17T19:39:18Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,0,2,1,1,0,False,False,False,False,everyone,False,g12104357,"[40.22302086465061, -8.445764388889074]","[40.22124976851046, -8.447990538552403]",2.191,3.407,True,176.4,200.0,False,True,22.0,18.7,10156316698,10156316698,garmin_ping_284954708479,False,0,2,False,106289827,1,a9469974866,{`otF`qpr@P^Hr@\tARbBFlARZTALOFe@Pg@PWd@Yt@Q\S^M@AIBXOZMJ@JBH?dAg@L@DCNSVIH?LHH`@Ff@L|BKnAO`AYrCAFE@CC@ZEb@Mr@S|AEHG|@Ir@_@bC[|CIb@m@zECn@g@bECb@Sd@EjAQv@Ih@GnB?fBHBEm@Do@Ck@@[^qDEe@@QXaBJ]Dk@No@Bo@NyAJSFU?OFWLcAZmABoAHg@?_@XiADg@Le@@EGQ@SNu@FmAd@wBH}ALaA?q@Tw@H{@?oAJ}AKUCCa@FYNQREj@K`@MfA]f@m@j@e@z@]`@,2,0.0,77.9,,,
2,Lunch Run,13192.7,4487,5057,14.9,Run,Run,9462097216,2023-07-16T10:51:22Z,2023-07-16T11:51:22Z,(GMT+00:00) Europe/Lisbon,3600.0,,,Portugal,2,4,0,2,0,False,False,False,False,everyone,False,g12104357,"[40.222815088927746, -8.446022300049663]","[40.22004587575793, -8.44682746566832]",2.94,5.31,True,148.3,179.0,False,True,22.3,17.6,10147968427,10147968427,garmin_ping_284743195008,False,1,0,False,106289827,1,a9462097216,q_otFtrpr@?ZDp@XtAVfBFf@?l@ER?\K`AMZGd@Or@Ed@Oj@E^KXW`@Mv@[r@e@b@MjDKhBK`A?\KzAS~GBdBd@jFHrA?l@Z~CJn@@fAFv@Ab@Hx@RzHBjGF`@VfKFzEDl@Jj@Vz@Vj@pApAt@h@h@x@`C`CVZHPx@v@XEPa@\a@L]@e@a@qCq@oDKeAk@wDGYO}A?cAKuBg@yCIOMgAg@mAOm@Eg@S_AB[EOB]CmAKy@CkCBg@BaCBg@@mADgACc@?aFFk@VmATcBDw@XqAPg@NaBL}@Bk@`@wCBu@JYFo@@y@Fm@A[Ja@JM@KBm@Lo@Bg@f@kCHkAPs@Bk@T}ADiBAIM?i@XGLUKFOVSn@sAAeAMoAAwBOqAAiAGUEc@Bq@Ta@z@q@d@SjBuAtAs@L@FGtB_D|BkEz@uALs@Oa@k@HcBp@aAr@EJ}Az@g@f@sCdBMN}@l@sAb@iALg@Pq@?ODkBz@w@t@o@jAQh@W`AGnAJh@`@\Tf@AX_@ZU^OpBa@PCD?RFz@b@dCPlBDl@?n@Gr@eAxDMr@c@|Au@`CWjBOpBOnEGl@Q|DCbBNxCT`CD`BFl@@p@Ln@^nFRnETdNJdBZzOTvAPj@~@`BzGlGnApAVF\]h@}@D_@?WEc@Sw@WoBSk@OUBs@Cc@U}@[sBKyAKs@?SIiAGeBIu@?c@Gg@EUS]Ce@Ua@CKGi@@a@[g@ESUqB@w@OmACwBF_A@i@G_GJwEL_AViDTwAHy@`@eBHm@?q@F}@^wCA[TmAXaCd@_C@q@Je@@c@Nw@\wCNq@PcBLm@DyBXw@Wc@JRCDc@_ACQGm@Ay@]}ESw@?k@Ng@~AsAd@i@pBuAb@g@\Mh@i@Zi@f@i@lAgCvB{CPg@Ck@OKkAL]LqBrAm@h@gBdAyDnCaBt@qAXi@Be@JmA^k@Vo@f@e@f@Yd@Sb@]vBEr@Hh@XRVZBXGZWPYd@At@Gd@a@TAJJjB\xBV~BEtAIp@m@bCSh@Q~@sA|EKl@MdBWnBa@|JC|AJ~DJf@?PFJTFxDJXFdAEZDb@G`@WHQH[Dq@h@kEJm@T_AVyC|@}FHyA^iDV{A`@wD^yBVwD?sA,2,,82.0,,,
